Symbol,Date,Close,High,Low,Open,Volume
,,CURAA.NS,CURAA.NS,CURAA.NS,CURAA.NS,CURAA.NS
CURAA,2002-07-01,209.3490753173828,209.3490753173828,209.3490753173828,209.3490753173828,60
CURAA,2002-07-02,209.3490753173828,209.3490753173828,209.3490753173828,209.3490753173828,21
CURAA,2002-07-03,210.25929260253906,210.25929260253906,210.25929260253906,210.25929260253906,5
CURAA,2002-07-04,210.25929260253906,210.25929260253906,210.25929260253906,210.25929260253906,5
CURAA,2002-07-05,218.45123291015625,218.45123291015625,218.45123291015625,218.45123291015625,50
CURAA,2002-07-08,220.2716522216797,222.0920790995448,212.07973127128665,222.0920790995448,17
CURAA,2002-07-09,210.25929260253906,211.16950599042883,210.25929260253906,211.16950599042883,17
CURAA,2002-07-10,210.25929260253906,210.25929260253906,210.25929260253906,210.25929260253906,0
CURAA,2002-07-11,210.25929260253906,210.25929260253906,210.25929260253906,210.25929260253906,0
CURAA,2002-07-12,210.25929260253906,210.25929260253906,210.25929260253906,210.25929260253906,0
CURAA,2002-07-15,204.7980194091797,211.16951334635417,204.7980194091797,211.16951334635417,12
CURAA,2002-07-16,204.7980194091797,204.7980194091797,196.6060986328125,196.6060986328125,10
CURAA,2002-07-17,196.60610961914062,204.79803085327148,195.69589614868164,195.69589614868164,15
CURAA,2002-07-18,200.24693298339844,216.6307729547674,200.24693298339844,200.24693298339844,5
CURAA,2002-07-19,200.24693298339844,200.24693298339844,192.96522632945667,192.96522632945667,5
CURAA,2002-07-22,215.72056579589844,215.72056579589844,215.72056579589844,215.72056579589844,5
CURAA,2002-07-23,215.72056579589844,215.72056579589844,215.72056579589844,215.72056579589844,0
CURAA,2002-07-24,190.23458862304688,215.720562218479,184.77330856688286,184.77330856688286,2
CURAA,2002-07-25,185.68353271484375,185.68353271484375,185.68353271484375,185.68353271484375,5
CURAA,2002-07-26,175.6711883544922,185.68353587728708,170.20990788751317,185.68353587728708,25
CURAA,2002-07-29,168.38946533203125,182.04266522381755,165.658825353674,165.658825353674,5
CURAA,2002-07-30,166.5690460205078,182.04267324645662,163.83840592181096,163.83840592181096,10
CURAA,2002-07-31,150.18519592285156,150.18519592285156,150.18519592285156,150.18519592285156,0
CURAA,2002-08-01,176.58139038085938,177.49160373333802,176.58139038085938,176.58139038085938,10
CURAA,2002-08-02,152.00564575195312,152.00564575195312,149.27500540910367,149.27500540910367,15
CURAA,2002-08-05,158.3771514892578,182.04270286121587,158.3771514892578,182.04270286121587,9
CURAA,2002-08-06,182.04269409179688,182.04269409179688,145.6341552734375,145.6341552734375,55
CURAA,2002-08-07,167.47926330566406,167.47926330566406,148.36478216751763,148.36478216751763,10
CURAA,2002-08-08,168.38946533203125,169.29967865815033,168.38946533203125,169.29967865815033,9
CURAA,2002-08-09,166.5690460205078,167.4792593867401,166.5690460205078,167.4792593867401,5
CURAA,2002-08-12,179.31202697753906,179.31202697753906,179.31202697753906,179.31202697753906,27
CURAA,2002-08-13,179.31202697753906,179.31202697753906,179.31202697753906,179.31202697753906,0
CURAA,2002-08-14,170.2098846435547,171.1200979304186,170.2098846435547,171.1200979304186,12
CURAA,2002-08-15,170.2098846435547,170.2098846435547,170.2098846435547,170.2098846435547,0
CURAA,2002-08-16,170.2098846435547,170.2098846435547,170.2098846435547,170.2098846435547,0
CURAA,2002-08-19,160.1975555419922,160.1975555419922,160.1975555419922,160.1975555419922,10
CURAA,2002-08-20,181.13246154785156,181.13246154785156,178.4018214240146,178.4018214240146,17
CURAA,2002-08-21,179.31202697753906,179.31202697753906,179.31202697753906,179.31202697753906,2
CURAA,2002-08-22,182.04269409179688,182.04269409179688,182.04269409179688,182.04269409179688,5
CURAA,2002-08-23,168.38946533203125,168.38946533203125,168.38946533203125,168.38946533203125,10
CURAA,2002-08-26,182.04269409179688,182.04269409179688,182.04269409179688,182.04269409179688,5
CURAA,2002-08-27,191.14480590820312,197.51629943847655,179.31203220912388,197.51629943847655,22
CURAA,2002-08-28,191.14480590820312,191.14480590820312,191.14480590820312,191.14480590820312,0
CURAA,2002-08-29,173.85076904296875,173.85076904296875,173.85076904296875,173.85076904296875,6
CURAA,2002-08-30,173.85076904296875,173.85076904296875,173.85076904296875,173.85076904296875,0
CURAA,2002-09-02,196.60610961914062,196.60610961914062,196.60610961914062,196.60610961914062,5
CURAA,2002-09-03,197.5163116455078,197.5163116455078,186.59375063285302,186.59375063285302,50
CURAA,2002-09-04,191.14480590820312,191.14480590820312,176.58139212472096,176.58139212472096,60
CURAA,2002-09-05,186.59376525878906,199.33675410573076,186.59376525878906,192.05504619319265,60
CURAA,2002-09-06,190.23458862304688,190.23458862304688,180.22224185341284,180.22224185341284,65
CURAA,2002-09-09,190.23458862304688,190.23458862304688,190.23458862304688,190.23458862304688,0
CURAA,2002-09-10,190.23458862304688,190.23458862304688,190.23458862304688,190.23458862304688,0
CURAA,2002-09-11,193.9464874267578,193.9464874267578,193.9464874267578,193.9464874267578,0
CURAA,2002-09-12,167.0352783203125,167.0352783203125,167.0352783203125,167.0352783203125,0
CURAA,2002-09-13,157.7555389404297,167.03527652516084,157.7555389404297,167.03527652516084,6
CURAA,2002-09-16,176.3149871826172,176.3149871826172,176.3149871826172,176.3149871826172,10
CURAA,2002-09-17,162.3953857421875,180.9548583984375,162.3953857421875,180.026884765625,25
CURAA,2002-09-18,162.3953857421875,162.3953857421875,162.3953857421875,162.3953857421875,0
CURAA,2002-09-19,162.3953857421875,162.3953857421875,162.3953857421875,162.3953857421875,0
CURAA,2002-09-20,193.01852416992188,193.94649784381573,176.3149980398325,176.3149980398325,65
CURAA,2002-09-23,194.87448120117188,194.87448120117188,194.87448120117188,194.87448120117188,0
CURAA,2002-09-24,198.5863494873047,200.44229667877482,185.59471914701373,200.44229667877482,6
CURAA,2002-09-25,198.5863494873047,198.5863494873047,198.5863494873047,198.5863494873047,0
CURAA,2002-09-26,172.6031036376953,172.6031036376953,172.6031036376953,172.6031036376953,2
CURAA,2002-09-27,172.6031036376953,172.6031036376953,172.6031036376953,172.6031036376953,0
CURAA,2002-09-30,172.6031036376953,172.6031036376953,172.6031036376953,172.6031036376953,0
CURAA,2002-10-01,184.666748046875,202.29824660411433,169.81917031446295,189.30661608825378,26
CURAA,2002-10-02,184.666748046875,184.666748046875,184.666748046875,184.666748046875,0
CURAA,2002-10-03,183.73876953125,183.73876953125,172.60308652935606,176.31498086332073,20
CURAA,2002-10-04,176.3149871826172,185.59472335012336,176.3149871826172,176.3149871826172,11
CURAA,2002-10-07,187.45066833496094,187.45066833496094,151.25969771583482,176.31498506753752,33
CURAA,2002-10-08,185.5947265625,185.5947265625,185.5947265625,185.5947265625,0
