Symbol,Date,Close,High,Low,Open,Volume
,,RAINBOWF.BO,RAINBOWF.BO,RAINBOWF.BO,RAINBOWF.BO,RAINBOWF.BO
RAINBOWF,2024-12-30,32.08000183105469,32.369998931884766,30.1200008392334,31.0,104952
RAINBOWF,2024-12-31,32.77000045776367,33.13999938964844,31.5,33.13999938964844,76235
RAINBOWF,2025-01-01,34.400001525878906,34.400001525878906,32.209999084472656,34.349998474121094,167219
RAINBOWF,2025-01-02,36.119998931884766,36.119998931884766,36.0,36.119998931884766,64675
RAINBOWF,2025-01-03,37.91999816894531,37.91999816894531,37.91999816894531,37.91999816894531,39658
RAINBOWF,2025-01-06,39.810001373291016,39.810001373291016,39.810001373291016,39.810001373291016,137521
RAINBOWF,2025-01-07,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,34040
RAINBOWF,2025-01-08,43.88999938964844,43.88999938964844,43.88999938964844,43.88999938964844,16265
RAINBOWF,2025-01-09,45.97999954223633,46.08000183105469,41.70000076293945,41.70000076293945,975971
RAINBOWF,2025-01-10,48.27000045776367,48.27000045776367,44.0099983215332,48.27000045776367,234287
RAINBOWF,2025-01-13,50.650001525878906,50.68000030517578,47.0,47.0,298117
RAINBOWF,2025-01-14,53.18000030517578,53.18000030517578,51.70000076293945,53.18000030517578,46275
RAINBOWF,2025-01-15,50.529998779296875,55.83000183105469,50.529998779296875,55.83000183105469,180497
RAINBOWF,2025-01-16,48.0099983215332,48.0099983215332,48.0099983215332,48.0099983215332,26940
RAINBOWF,2025-01-17,45.61000061035156,45.61000061035156,45.61000061035156,45.61000061035156,16034
RAINBOWF,2025-01-20,43.33000183105469,45.61000061035156,43.33000183105469,43.33000183105469,99236
RAINBOWF,2025-01-21,41.20000076293945,42.459999084472656,41.16999816894531,41.16999816894531,57924
RAINBOWF,2025-01-22,43.2599983215332,43.2599983215332,40.0,41.20000076293945,56948
RAINBOWF,2025-01-23,45.380001068115234,45.41999816894531,41.150001525878906,44.75,24598
RAINBOWF,2025-01-24,46.58000183105469,47.5,43.119998931884766,46.900001525878906,67364
RAINBOWF,2025-01-27,44.2599983215332,48.900001525878906,44.2599983215332,48.900001525878906,21259
RAINBOWF,2025-01-28,42.04999923706055,46.04999923706055,42.04999923706055,42.79999923706055,21118
RAINBOWF,2025-01-29,41.869998931884766,44.099998474121094,40.220001220703125,42.04999923706055,40999
RAINBOWF,2025-01-30,40.4900016784668,43.79999923706055,40.220001220703125,43.79999923706055,34946
RAINBOWF,2025-01-31,40.18000030517578,42.400001525878906,39.68000030517578,39.68000030517578,17069
RAINBOWF,2025-02-01,41.150001525878906,42.18000030517578,40.0,41.90999984741211,15616
RAINBOWF,2025-02-03,41.0,42.0,39.150001525878906,42.0,14728
RAINBOWF,2025-02-04,41.0,41.619998931884766,40.0,40.95000076293945,19174
RAINBOWF,2025-02-05,41.0,42.75,40.5099983215332,41.9900016784668,12991
RAINBOWF,2025-02-06,42.61000061035156,43.04999923706055,41.70000076293945,43.0,26520
RAINBOWF,2025-02-07,43.5,43.900001525878906,42.5,43.900001525878906,19137
RAINBOWF,2025-02-10,45.52000045776367,45.66999816894531,42.88999938964844,44.369998931884766,77036
RAINBOWF,2025-02-11,43.88999938964844,47.400001525878906,43.25,43.25,39235
RAINBOWF,2025-02-12,45.459999084472656,46.0,41.70000076293945,44.77000045776367,41738
RAINBOWF,2025-02-13,47.130001068115234,47.70000076293945,44.0,44.0,28622
RAINBOWF,2025-02-14,45.439998626708984,48.70000076293945,45.0,48.70000076293945,26555
RAINBOWF,2025-02-17,43.9900016784668,47.0,43.650001525878906,46.0,15745
RAINBOWF,2025-02-18,42.470001220703125,44.900001525878906,42.400001525878906,44.0,9462
RAINBOWF,2025-02-19,43.0,44.540000915527344,40.349998474121094,44.540000915527344,4863
RAINBOWF,2025-02-20,43.220001220703125,44.7400016784668,42.5,44.7400016784668,16270
RAINBOWF,2025-02-21,43.5,45.349998474121094,43.15999984741211,45.349998474121094,11462
RAINBOWF,2025-02-24,41.630001068115234,45.5,41.349998474121094,45.5,11577
RAINBOWF,2025-02-25,40.90999984741211,42.5,40.400001525878906,41.630001068115234,15581
RAINBOWF,2025-02-27,38.97999954223633,41.939998626708984,38.869998931884766,40.599998474121094,30542
RAINBOWF,2025-02-28,38.9900016784668,40.459999084472656,37.25,38.97999954223633,21087
RAINBOWF,2025-03-03,38.47999954223633,40.93000030517578,38.29999923706055,40.90999984741211,9273
RAINBOWF,2025-03-04,39.5099983215332,39.900001525878906,37.0,38.47999954223633,5872
RAINBOWF,2025-03-05,39.61000061035156,41.0,39.400001525878906,39.5099983215332,5372
RAINBOWF,2025-03-06,39.75,40.900001525878906,38.0,40.900001525878906,7163
RAINBOWF,2025-03-07,38.41999816894531,40.900001525878906,38.02000045776367,39.75,6651
RAINBOWF,2025-03-10,38.0,40.20000076293945,38.0,39.9900016784668,5266
RAINBOWF,2025-03-11,37.470001220703125,38.900001525878906,37.0,38.900001525878906,5912
RAINBOWF,2025-03-12,36.25,38.900001525878906,35.599998474121094,37.220001220703125,7097
RAINBOWF,2025-03-13,37.27000045776367,38.0,35.029998779296875,38.0,10522
RAINBOWF,2025-03-17,37.099998474121094,38.25,36.630001068115234,36.630001068115234,3952
RAINBOWF,2025-03-18,38.0,38.95000076293945,36.7599983215332,37.099998474121094,2638
RAINBOWF,2025-03-19,36.560001373291016,39.04999923706055,36.25,38.9900016784668,14227
RAINBOWF,2025-03-20,37.400001525878906,37.900001525878906,35.70000076293945,35.70000076293945,16707
RAINBOWF,2025-03-21,37.400001525878906,37.9900016784668,36.0,37.400001525878906,13474
RAINBOWF,2025-03-24,37.56999969482422,38.9900016784668,37.0,38.9900016784668,6244
RAINBOWF,2025-03-25,38.43000030517578,38.70000076293945,37.0,38.70000076293945,7661
RAINBOWF,2025-03-26,39.209999084472656,40.29999923706055,37.75,38.79999923706055,9098
RAINBOWF,2025-03-27,37.91999816894531,39.900001525878906,37.25,38.95000076293945,5800
RAINBOWF,2025-03-28,38.93000030517578,39.75,37.56999969482422,39.75,7488
RAINBOWF,2025-04-01,38.97999954223633,39.4900016784668,37.060001373291016,38.93000030517578,3306
RAINBOWF,2025-04-02,39.52000045776367,39.70000076293945,38.2599983215332,39.70000076293945,3818
RAINBOWF,2025-04-03,39.220001220703125,40.27000045776367,38.849998474121094,40.27000045776367,2647
RAINBOWF,2025-04-04,39.630001068115234,40.88999938964844,38.11000061035156,40.88999938964844,1310
RAINBOWF,2025-04-07,38.380001068115234,39.630001068115234,37.650001525878906,39.630001068115234,16903
RAINBOWF,2025-04-08,38.4900016784668,39.529998779296875,37.04999923706055,39.34000015258789,2748
RAINBOWF,2025-04-09,38.59000015258789,40.0,37.0,40.0,10658
RAINBOWF,2025-04-11,38.9900016784668,39.90999984741211,38.02000045776367,38.599998474121094,995
