Symbol,Date,Close,High,Low,Open,Volume
,,BPAGRI.BO,BPAGRI.BO,BPAGRI.BO,BPAGRI.BO,BPAGRI.BO
BPAGRI,2012-07-09,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,1000
BPAGRI,2012-07-16,4.739999771118164,4.739999771118164,4.739999771118164,4.739999771118164,300
BPAGRI,2012-08-31,4.960000038146973,4.960000038146973,4.960000038146973,4.960000038146973,50
BPAGRI,2012-12-05,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,50
BPAGRI,2013-01-04,5.460000038146973,5.460000038146973,5.460000038146973,5.460000038146973,10
BPAGRI,2013-01-07,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0
BPAGRI,2013-01-10,6.0,6.0,6.0,6.0,50
BPAGRI,2013-01-11,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
BPAGRI,2013-01-14,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0
BPAGRI,2013-01-15,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,0
BPAGRI,2013-01-16,7.260000228881836,7.260000228881836,7.260000228881836,7.260000228881836,0
BPAGRI,2013-01-17,7.619999885559082,7.619999885559082,7.619999885559082,7.619999885559082,0
BPAGRI,2013-01-18,8.0,8.0,8.0,8.0,0
BPAGRI,2013-01-22,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0
BPAGRI,2013-01-23,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,30
BPAGRI,2013-01-25,9.260000228881836,9.260000228881836,9.260000228881836,9.260000228881836,0
BPAGRI,2013-01-28,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0
BPAGRI,2013-01-29,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,0
BPAGRI,2013-01-30,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,100
BPAGRI,2013-01-31,11.220000267028809,11.220000267028809,11.220000267028809,11.220000267028809,0
BPAGRI,2013-02-01,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,0
BPAGRI,2013-02-04,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,100
BPAGRI,2013-02-05,11.880000114440918,11.880000114440918,11.880000114440918,11.880000114440918,0
BPAGRI,2013-02-06,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0
BPAGRI,2013-02-07,12.34000015258789,12.34000015258789,12.34000015258789,12.34000015258789,2700
BPAGRI,2013-02-08,12.579999923706055,12.579999923706055,12.579999923706055,12.579999923706055,0
BPAGRI,2013-02-11,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,0
BPAGRI,2013-02-12,13.0600004196167,13.0600004196167,13.0600004196167,13.0600004196167,0
BPAGRI,2013-02-13,13.319999694824219,13.319999694824219,13.319999694824219,13.319999694824219,150
BPAGRI,2013-02-14,13.579999923706055,13.579999923706055,13.579999923706055,13.579999923706055,0
BPAGRI,2013-02-15,13.84000015258789,13.84000015258789,13.84000015258789,13.84000015258789,0
BPAGRI,2013-02-18,14.100000381469727,14.100000381469727,14.100000381469727,14.100000381469727,200
BPAGRI,2013-02-19,14.380000114440918,14.380000114440918,14.380000114440918,14.380000114440918,100
BPAGRI,2013-02-20,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,100
BPAGRI,2013-02-21,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,1700
BPAGRI,2013-02-22,15.220000267028809,15.220000267028809,15.220000267028809,15.220000267028809,0
BPAGRI,2013-02-25,15.520000457763672,15.520000457763672,15.520000457763672,15.520000457763672,0
BPAGRI,2013-02-26,15.819999694824219,15.819999694824219,15.819999694824219,15.819999694824219,0
BPAGRI,2013-02-27,16.1200008392334,16.1200008392334,16.1200008392334,16.1200008392334,350
BPAGRI,2013-02-28,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,150
BPAGRI,2013-03-01,16.760000228881836,16.760000228881836,16.739999771118164,16.760000228881836,800
BPAGRI,2013-03-05,16.440000534057617,17.079999923706055,16.440000534057617,17.079999923706055,1240
BPAGRI,2013-03-08,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,0
BPAGRI,2013-03-11,16.1200008392334,16.1200008392334,16.1200008392334,16.1200008392334,0
BPAGRI,2013-03-12,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0
BPAGRI,2013-03-13,15.5,15.5,15.5,15.5,0
BPAGRI,2013-03-14,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,10
BPAGRI,2013-03-15,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,0
BPAGRI,2013-03-18,14.619999885559082,14.619999885559082,14.619999885559082,14.619999885559082,0
BPAGRI,2013-04-02,14.34000015258789,14.34000015258789,14.34000015258789,14.34000015258789,50
BPAGRI,2013-04-04,14.0600004196167,14.0600004196167,14.0600004196167,14.0600004196167,0
BPAGRI,2013-04-29,13.779999732971191,13.779999732971191,13.779999732971191,13.779999732971191,0
BPAGRI,2013-05-17,14.0,14.0,14.0,14.0,50
BPAGRI,2013-05-27,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,0
BPAGRI,2013-05-31,13.979999542236328,13.979999542236328,13.979999542236328,13.979999542236328,0
BPAGRI,2013-06-04,14.640000343322754,14.640000343322754,14.640000343322754,14.640000343322754,10
BPAGRI,2013-06-11,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,0
BPAGRI,2013-06-12,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0
BPAGRI,2013-07-03,16.5,16.5,16.5,16.5,0
BPAGRI,2013-07-08,17.0,17.0,17.0,17.0,0
BPAGRI,2013-07-10,17.200000762939453,17.200000762939453,16.15999984741211,16.15999984741211,50
BPAGRI,2013-07-23,16.360000610351562,16.360000610351562,16.360000610351562,16.360000610351562,0
BPAGRI,2013-08-23,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,10
BPAGRI,2013-08-29,16.5,16.5,16.5,16.5,0
BPAGRI,2013-09-02,15.680000305175781,15.680000305175781,15.680000305175781,15.680000305175781,20
BPAGRI,2013-09-10,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,20
BPAGRI,2013-09-12,14.15999984741211,14.15999984741211,14.15999984741211,14.15999984741211,20
BPAGRI,2013-09-17,13.460000038146973,13.460000038146973,13.460000038146973,13.460000038146973,10
BPAGRI,2013-09-18,14.119999885559082,14.119999885559082,14.119999885559082,14.119999885559082,40
BPAGRI,2013-09-19,14.819999694824219,14.819999694824219,14.819999694824219,14.819999694824219,10
BPAGRI,2013-09-23,15.5,15.5,14.800000190734863,14.800000190734863,80
BPAGRI,2013-09-26,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,10
BPAGRI,2013-10-11,17.0,17.0,17.0,17.0,10
BPAGRI,2013-10-15,16.15999984741211,16.15999984741211,16.15999984741211,16.15999984741211,20
BPAGRI,2013-10-17,15.359999656677246,15.359999656677246,15.359999656677246,15.359999656677246,40
BPAGRI,2013-10-22,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,100
BPAGRI,2013-10-31,15.319999694824219,15.319999694824219,13.880000114440918,13.880000114440918,30
BPAGRI,2013-11-01,14.5600004196167,14.5600004196167,14.5600004196167,14.5600004196167,70
BPAGRI,2013-11-07,15.279999732971191,15.279999732971191,15.279999732971191,15.279999732971191,10
BPAGRI,2013-11-08,15.979999542236328,15.979999542236328,15.979999542236328,15.979999542236328,10
BPAGRI,2013-11-11,16.0,16.0,15.199999809265137,15.199999809265137,300
BPAGRI,2013-11-18,15.220000267028809,15.220000267028809,15.220000267028809,15.220000267028809,300
BPAGRI,2013-12-04,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,50
BPAGRI,2013-12-24,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
BPAGRI,2013-12-31,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,0
BPAGRI,2014-01-08,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,10
BPAGRI,2014-01-09,15.140000343322754,15.600000381469727,15.140000343322754,15.600000381469727,0
BPAGRI,2014-01-10,15.880000114440918,15.880000114440918,14.399999618530273,15.800000190734863,510
BPAGRI,2014-01-13,16.0,16.0,16.0,16.0,0
BPAGRI,2014-01-14,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,0
BPAGRI,2014-01-15,17.15999984741211,17.3799991607666,17.15999984741211,17.3799991607666,750
BPAGRI,2014-01-16,16.31999969482422,16.31999969482422,16.31999969482422,16.31999969482422,0
BPAGRI,2014-01-22,15.520000457763672,15.520000457763672,15.520000457763672,15.520000457763672,0
BPAGRI,2014-01-23,15.0,15.0,14.760000228881836,14.760000228881836,0
BPAGRI,2014-02-07,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,0
BPAGRI,2014-02-10,16.0,16.0,16.0,16.0,0
BPAGRI,2014-02-11,15.220000267028809,15.220000267028809,15.220000267028809,15.220000267028809,50
BPAGRI,2014-02-17,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0
BPAGRI,2014-03-03,14.84000015258789,14.84000015258789,14.84000015258789,14.84000015258789,0
BPAGRI,2014-03-04,15.0,15.0,14.84000015258789,14.84000015258789,50
BPAGRI,2014-03-20,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,0
BPAGRI,2014-03-21,15.979999542236328,15.979999542236328,15.979999542236328,15.979999542236328,140
BPAGRI,2014-03-24,17.579999923706055,17.579999923706055,16.760000228881836,16.760000228881836,370
BPAGRI,2014-03-26,16.899999618530273,18.200000762939453,16.719999313354492,16.719999313354492,1070
BPAGRI,2014-03-27,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,0
BPAGRI,2014-04-15,17.600000381469727,17.739999771118164,16.059999465942383,17.739999771118164,1450
BPAGRI,2014-04-22,16.719999313354492,16.719999313354492,16.719999313354492,16.719999313354492,280
BPAGRI,2014-04-29,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,0
BPAGRI,2014-05-21,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,0
BPAGRI,2014-05-26,15.859999656677246,16.0,15.859999656677246,16.0,0
BPAGRI,2014-06-02,15.079999923706055,16.639999389648438,15.079999923706055,16.600000381469727,10
BPAGRI,2014-06-04,15.0,15.0,14.34000015258789,14.34000015258789,20
BPAGRI,2014-06-05,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10
BPAGRI,2014-06-09,16.479999542236328,16.479999542236328,16.479999542236328,16.479999542236328,0
BPAGRI,2014-06-10,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0
BPAGRI,2014-06-13,16.440000534057617,18.0,16.440000534057617,18.0,50
BPAGRI,2014-06-18,17.260000228881836,17.260000228881836,17.260000228881836,17.260000228881836,0
BPAGRI,2014-06-20,16.399999618530273,18.0,16.399999618530273,18.0,1000
BPAGRI,2014-07-04,15.579999923706055,15.579999923706055,15.579999923706055,15.579999923706055,0
BPAGRI,2014-07-14,14.819999694824219,14.819999694824219,14.819999694824219,14.819999694824219,0
BPAGRI,2014-07-17,15.5,15.5,15.5,15.5,0
BPAGRI,2014-07-21,16.260000228881836,16.260000228881836,16.260000228881836,16.260000228881836,0
BPAGRI,2014-07-23,15.460000038146973,15.460000038146973,15.460000038146973,15.460000038146973,0
BPAGRI,2014-07-24,16.219999313354492,16.219999313354492,16.219999313354492,16.219999313354492,0
BPAGRI,2014-07-25,17.0,17.0,17.0,17.0,0
BPAGRI,2014-07-28,16.15999984741211,16.15999984741211,16.15999984741211,16.15999984741211,0
BPAGRI,2014-07-30,16.959999084472656,16.959999084472656,16.959999084472656,16.959999084472656,0
BPAGRI,2014-08-06,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0
BPAGRI,2014-08-07,16.920000076293945,18.68000030517578,16.920000076293945,18.68000030517578,100
BPAGRI,2014-08-11,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,0
BPAGRI,2014-08-12,16.8799991607666,16.8799991607666,16.8799991607666,16.8799991607666,10
BPAGRI,2014-08-14,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,0
BPAGRI,2014-08-25,16.84000015258789,16.84000015258789,16.84000015258789,16.84000015258789,1250
BPAGRI,2014-09-03,17.68000030517578,17.68000030517578,17.68000030517578,17.68000030517578,0
BPAGRI,2014-09-04,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,500
BPAGRI,2014-09-10,15.960000038146973,17.639999389648438,15.960000038146973,17.639999389648438,10
BPAGRI,2014-09-11,15.180000305175781,16.739999771118164,15.180000305175781,16.739999771118164,10
BPAGRI,2014-09-12,14.4399995803833,15.920000076293945,14.4399995803833,15.920000076293945,0
BPAGRI,2014-09-16,13.720000267028809,15.15999984741211,13.720000267028809,15.15999984741211,250
BPAGRI,2014-09-17,13.039999961853027,14.399999618530273,13.039999961853027,14.399999618530273,1810
BPAGRI,2014-09-18,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,110
BPAGRI,2014-09-19,12.399999618530273,12.399999618530273,11.779999732971191,11.779999732971191,30
BPAGRI,2014-10-17,11.779999732971191,11.779999732971191,11.779999732971191,11.779999732971191,0
BPAGRI,2014-10-20,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,10
BPAGRI,2014-10-21,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,10
BPAGRI,2014-10-22,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,10
BPAGRI,2014-10-30,10.119999885559082,11.15999984741211,10.119999885559082,11.15999984741211,1570
BPAGRI,2014-10-31,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,0
BPAGRI,2014-11-05,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,0
BPAGRI,2014-11-07,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,0
BPAGRI,2014-11-10,12.0600004196167,12.260000228881836,12.0,12.260000228881836,400
BPAGRI,2014-11-11,12.640000343322754,12.65999984741211,12.600000381469727,12.65999984741211,120
BPAGRI,2014-11-12,13.260000228881836,13.260000228881836,13.260000228881836,13.260000228881836,0
BPAGRI,2014-11-13,13.920000076293945,13.920000076293945,12.600000381469727,13.920000076293945,30
BPAGRI,2014-11-14,14.600000381469727,14.600000381469727,14.399999618530273,14.600000381469727,700
BPAGRI,2014-11-17,15.319999694824219,15.319999694824219,15.319999694824219,15.319999694824219,0
BPAGRI,2014-11-18,16.0,16.079999923706055,15.0,16.079999923706055,920
BPAGRI,2014-11-19,16.3799991607666,16.799999237060547,16.3799991607666,16.799999237060547,510
BPAGRI,2014-11-20,17.139999389648438,17.18000030517578,17.139999389648438,17.18000030517578,20
BPAGRI,2014-11-21,17.600000381469727,17.600000381469727,17.600000381469727,17.600000381469727,0
BPAGRI,2014-11-24,18.0,18.0,18.0,18.0,0
BPAGRI,2014-11-25,18.799999237060547,18.8799991607666,18.799999237060547,18.8799991607666,20
BPAGRI,2014-12-03,17.860000610351562,19.739999771118164,17.860000610351562,19.739999771118164,50
BPAGRI,2014-12-08,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0
BPAGRI,2014-12-09,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0
BPAGRI,2014-12-17,20.5,20.5,20.5,20.5,0
BPAGRI,2014-12-19,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,120
BPAGRI,2014-12-23,21.81999969482422,21.81999969482422,21.81999969482422,21.81999969482422,0
BPAGRI,2014-12-24,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,0
BPAGRI,2014-12-26,24.040000915527344,24.040000915527344,24.040000915527344,24.040000915527344,20
BPAGRI,2014-12-31,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,250
BPAGRI,2015-01-01,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,50
BPAGRI,2015-01-09,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0
BPAGRI,2015-01-29,21.579999923706055,21.579999923706055,21.579999923706055,21.579999923706055,0
BPAGRI,2015-02-02,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,150
BPAGRI,2015-02-06,19.5,19.5,19.5,19.5,150
BPAGRI,2015-02-16,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,10
BPAGRI,2015-02-18,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,10
BPAGRI,2015-02-20,18.459999084472656,19.399999618530273,18.459999084472656,18.459999084472656,1190
