Symbol,Trades,Accuracy,Annual_Return,Avg_Holding_Days,Category
ADOR,36,33.33333333333333,0.10102147796113159,27.38888888888889,Moderate
ADROITINFO,34,52.94117647058824,0.5867215452120245,25.5,Follows SuperTrend
ADSL,41,31.70731707317073,0.3324787807892988,25.5609756097561,Moderate
ADVANIHOTR,34,26.47058823529412,-0.41749893498334645,26.058823529411764,Does NOT Follow
ADVENZYMES,37,35.13513513513514,-0.038733337193397666,26.972972972972972,Does NOT Follow
AEGISLOG,15,26.666666666666668,-0.17149602004644438,19.333333333333332,Does NOT Follow
AEROENTER,5,0.0,-0.8328310885417329,16.4,Does NOT Follow
AEROFLEX,22,40.909090909090914,0.2504395686131329,19.40909090909091,Moderate
AERONEU,14,28.57142857142857,-0.20614910803142406,47.5,Does NOT Follow
AETHER,20,45.0,-0.07406525633644312,35.15,Does NOT Follow
AFCONS,6,0.0,-0.556286399580525,18.0,Does NOT Follow
AFFLE,42,40.476190476190474,0.05754476231218586,23.357142857142858,Moderate
AFFORDABLE,8,37.5,-0.7588382461346806,21.75,Does NOT Follow
AFIL,10,30.0,-0.39973972456182905,24.5,Does NOT Follow
AFSL,17,29.411764705882355,0.1730242339063015,36.1764705882353,Moderate
AGARIND,38,50.0,0.34269805096320183,26.5,Follows SuperTrend
AGARWALEYE,5,40.0,-0.06894348147271256,21.8,Does NOT Follow
AGI,41,41.46341463414634,0.31740816568182906,23.78048780487805,Moderate
AGIIL,10,30.0,0.6296259973656892,34.3,Moderate
AGRITECH,36,30.555555555555557,0.218941897352531,28.52777777777778,Moderate
AGSTRA,34,38.23529411764706,0.05474955223220812,19.323529411764707,Moderate
AHLEAST,25,44.0,0.06601434037536147,40.2,Moderate
AHLUCONT,29,58.620689655172406,0.46317375567751196,28.79310344827586,Follows SuperTrend
AIAENG,34,41.17647058823529,0.029932917103485668,31.41176470588235,Moderate
AIIL,8,75.0,1.1930057239213832,43.875,Follows SuperTrend
AIRAN,32,37.5,0.05657695362602899,28.15625,Moderate
AJANTPHARM,30,43.333333333333336,0.14976634624514396,34.43333333333333,Moderate
AJAXENGG,8,25.0,-0.5771800810917669,18.875,Does NOT Follow
AJMERA,32,37.5,0.47406972398793124,30.53125,Moderate
AKI,20,45.0,0.9569851711360382,23.9,Moderate
AKSHAR,24,54.166666666666664,1.0656890257443483,12.958333333333334,Follows SuperTrend
AKSHARCHEM,32,31.25,-0.47923512068739205,33.1875,Does NOT Follow
AKSHOPTFBR,42,33.33333333333333,-0.25608242363050704,21.142857142857142,Does NOT Follow
AKUMS,13,23.076923076923077,-0.2535253288866468,19.76923076923077,Does NOT Follow
AKZOINDIA,30,40.0,0.02570004212472421,34.233333333333334,Moderate
ALANKIT,38,34.21052631578947,-0.035764511112687414,26.289473684210527,Does NOT Follow
ALBERTDAVD,36,38.88888888888889,0.09625993032446511,26.333333333333332,Moderate
ALEMBICLTD,35,25.71428571428571,-0.05508127492436099,25.228571428571428,Does NOT Follow
ALICON,34,41.17647058823529,-0.0036520789254982367,28.676470588235293,Does NOT Follow
ALIVUS,7,14.285714285714285,-0.26828654957001363,25.714285714285715,Does NOT Follow
ALKALI,29,37.93103448275862,0.25981171622449084,29.06896551724138,Moderate
ALKEM,36,36.11111111111111,0.07862975685016083,28.083333333333332,Moderate
ALKYLAMINE,36,25.0,-0.08977831149337911,25.444444444444443,Does NOT Follow
ALLCARGO,40,37.5,-0.16953572201382883,22.45,Does NOT Follow
ALLDIGI,12,8.333333333333332,-0.8949631619020428,13.666666666666666,Does NOT Follow
ALLTIME,8,12.5,-0.8439200008929753,16.0,Does NOT Follow
ALMONDZ,34,41.17647058823529,0.3881940033200797,31.558823529411764,Moderate
ALOKINDS,43,30.23255813953488,-0.21684040882717825,22.976744186046513,Does NOT Follow
ALPA,31,32.25806451612903,0.02188609091414495,29.967741935483872,Moderate
ALPHAGEO,35,34.285714285714285,-0.17619086388504535,23.142857142857142,Does NOT Follow
AMBER,38,39.473684210526315,0.2593195901784697,27.55263157894737,Moderate
AMBICAAGAR,28,28.57142857142857,0.10428400359003365,29.785714285714285,Moderate
AMBIKCO,32,53.125,0.19950499383535836,27.21875,Follows SuperTrend
AMBUJACEM,37,45.94594594594595,0.20867908439350225,26.43243243243243,Follows SuperTrend
AMDIND,25,36.0,0.31951846832771547,40.68,Moderate
AMJLAND,24,25.0,-0.10423204678074083,39.541666666666664,Does NOT Follow
AMNPLST,13,30.76923076923077,-0.7161679295970125,25.76923076923077,Does NOT Follow
AMRUTANJAN,29,31.03448275862069,-0.07053184390985168,31.551724137931036,Does NOT Follow
ANANDRATHI,20,55.00000000000001,0.6319196893441961,44.1,Follows SuperTrend
ANANTRAJ,40,40.0,0.3808588639070405,27.95,Moderate
ANDHRAPAP,27,33.33333333333333,0.09439079931311412,32.96296296296296,Moderate
ANDHRSUGAR,35,31.428571428571427,-0.02684080796109123,22.97142857142857,Does NOT Follow
ANGELONE,52,40.38461538461539,0.5241173484907489,18.21153846153846,Moderate
ANIKINDS,34,58.82352941176471,0.8215473650173524,20.58823529411765,Follows SuperTrend
ANKITMETAL,34,52.94117647058824,1.1656052499633733,27.91176470588235,Follows SuperTrend
ANMOL,32,25.0,,21.125,Moderate
ANSALAPI,38,65.78947368421053,0.9917604102544071,22.526315789473685,Follows SuperTrend
ANTELOPUS,5,40.0,-0.25160265407713445,14.8,Does NOT Follow
ANUHPHR,8,25.0,-0.24970428054985017,24.625,Does NOT Follow
ANUP,31,35.483870967741936,0.3810274337791484,31.483870967741936,Moderate
ANURAS,26,38.46153846153847,0.3887763314966457,42.69230769230769,Moderate
APARINDS,37,56.75675675675676,0.5104832270528084,31.83783783783784,Follows SuperTrend
APCL,28,39.285714285714285,0.31040445416956053,33.5,Moderate
APCOTEXIND,32,31.25,0.05442870713930481,33.28125,Moderate
APEX,36,36.11111111111111,0.13581824576640678,22.944444444444443,Moderate
APLAPOLLO,36,44.44444444444444,0.2278778036449447,29.444444444444443,Moderate
APLLTD,35,34.285714285714285,0.007191437124754563,24.37142857142857,Moderate
APOLLO,43,55.81395348837209,0.5680758584892698,24.186046511627907,Follows SuperTrend
APOLLOHOSP,44,47.72727272727273,-0.024671125982203224,22.59090909090909,Does NOT Follow
APOLLOPIPE,31,35.483870967741936,-0.06934976844092133,29.64516129032258,Does NOT Follow
APOLLOTYRE,48,37.5,0.05255377292011887,22.083333333333332,Moderate
APTECHT,33,36.36363636363637,0.12407851690294058,27.303030303030305,Moderate
APTUS,35,34.285714285714285,-0.36098627256000426,24.2,Does NOT Follow
ARCHIDPLY,34,35.294117647058826,-0.052781037310214995,31.147058823529413,Does NOT Follow
ARCHIES,29,31.03448275862069,-0.39071192418614287,22.655172413793103,Does NOT Follow
ARE&M,19,26.31578947368421,0.14296012440741546,24.105263157894736,Moderate
ARENTERP,28,46.42857142857143,1.2854122795694827,26.428571428571427,Follows SuperTrend
ARIES,34,47.05882352941176,0.23314043739323265,27.264705882352942,Follows SuperTrend
ARIHANTCAP,33,36.36363636363637,0.22004713513638485,26.0,Moderate
ARIHANTSUP,26,46.15384615384615,0.6036394814439385,41.15384615384615,Follows SuperTrend
ARISINFRA,7,0.0,-0.8967210011932593,15.571428571428571,Does NOT Follow
ARKADE,10,40.0,0.0057431865878521116,21.5,Moderate
ARMANFIN,30,43.333333333333336,0.3804837977630653,33.2,Moderate
AROGRANITE,26,30.76923076923077,-0.556323379691549,41.92307692307692,Does NOT Follow
ARROWGREEN,42,28.57142857142857,0.6043105369719541,21.142857142857142,Moderate
ARSHIYA,43,48.837209302325576,0.5306232631296006,18.069767441860463,Follows SuperTrend
ARTEMISMED,34,38.23529411764706,0.4120307549160598,32.029411764705884,Moderate
ARVIND,39,38.46153846153847,0.275793687320824,30.53846153846154,Moderate
ARVINDFASN,37,37.83783783783784,-0.09284672295569274,26.72972972972973,Does NOT Follow
ARVSMART,30,43.333333333333336,0.3098992991876126,36.333333333333336,Moderate
ASAHIINDIA,39,53.84615384615385,0.04977504811706979,28.923076923076923,Moderate
ASAHISONG,27,48.148148148148145,0.019497765327435745,35.74074074074074,Moderate
ASAL,37,45.94594594594595,1.3166362167719714,24.243243243243242,Follows SuperTrend
ASALCBR,36,27.77777777777778,-0.09590062722678283,23.27777777777778,Does NOT Follow
ASHAPURMIN,46,36.95652173913043,0.5423673557784348,20.956521739130434,Moderate
ASHIANA,25,48.0,0.06755232776870757,49.2,Moderate
ASHIMASYN,33,42.42424242424242,0.02131961025578022,31.939393939393938,Moderate
ASHOKA,38,39.473684210526315,0.06482970307918245,23.86842105263158,Moderate
ASHOKAMET,19,31.57894736842105,-0.42449324341934025,19.57894736842105,Does NOT Follow
ASHOKLEY,40,47.5,0.20981008778068944,22.6,Follows SuperTrend
ASIANENE,29,51.724137931034484,0.4834657032649452,27.137931034482758,Follows SuperTrend
ASIANHOTNR,27,40.74074074074074,0.5984253024740809,29.925925925925927,Moderate
ASIANPAINT,39,41.02564102564102,0.14579467317784678,27.82051282051282,Moderate
ASIANTILES,36,30.555555555555557,-0.005082298966644583,24.0,Does NOT Follow
ASKAUTOLTD,17,41.17647058823529,0.23947913394097364,24.647058823529413,Moderate
ASMS,38,55.26315789473685,1.0138709270055055,24.36842105263158,Follows SuperTrend
ASTEC,31,35.483870967741936,-0.07072693967041743,30.29032258064516,Does NOT Follow
ASTERDM,35,54.285714285714285,0.33333275732198575,30.457142857142856,Follows SuperTrend
ASTRAL,39,48.717948717948715,0.3061029291152719,25.564102564102566,Follows SuperTrend
ASTRAMICRO,38,52.63157894736842,0.40594428885709766,26.473684210526315,Follows SuperTrend
ASTRAZEN,37,35.13513513513514,0.12398503834077546,24.2972972972973,Moderate
ASTRON,32,37.5,0.05016281581852389,26.53125,Moderate
ATALREAL,37,43.24324324324324,0.6603126472927834,31.10810810810811,Moderate
ATAM,20,25.0,-0.8751410304951588,16.15,Does NOT Follow
ATGL,41,39.02439024390244,0.8048507012474002,22.390243902439025,Moderate
ATL,17,23.52941176470588,-0.5953393374037641,24.529411764705884,Does NOT Follow
ATLANTAA,45,57.77777777777777,0.6840888237067528,20.622222222222224,Follows SuperTrend
ATLASCYCLE,12,50.0,2.919813091908652,24.333333333333332,Follows SuperTrend
ATUL,39,33.33333333333333,0.02751322031620762,22.0,Moderate
ATULAUTO,41,36.58536585365854,0.09259682192147367,20.682926829268293,Moderate
AUBANK,40,40.0,0.24045650915380667,24.55,Moderate
AURIONPRO,34,44.11764705882353,0.7787234376841996,30.823529411764707,Moderate
AUROPHARMA,38,31.57894736842105,0.05056930457584907,26.0,Moderate
AURUM,35,37.142857142857146,0.44141291884538925,29.62857142857143,Moderate
AUSOMENT,32,50.0,0.10506269445492955,35.25,Moderate
AUTOAXLES,39,28.205128205128204,-0.16519841446656414,25.025641025641026,Does NOT Follow
AUTOIND,33,39.39393939393939,0.18802357460343244,31.0,Moderate
AVADHSUGAR,36,41.66666666666667,0.17770878482482044,29.25,Moderate
AVALON,19,52.63157894736842,0.5460526924671487,29.736842105263158,Follows SuperTrend
AVANTEL,14,42.857142857142854,0.17595363695454047,17.428571428571427,Moderate
AVANTIFEED,33,42.42424242424242,0.2597346050353935,30.333333333333332,Moderate
AVG,55,36.36363636363637,0.4080478273999606,19.418181818181818,Moderate
AVL,6,33.33333333333333,0.031170304505334645,32.0,Moderate
AVONMORE,25,48.0,0.3127383376557036,22.88,Follows SuperTrend
AVROIND,33,42.42424242424242,0.6700474747568752,33.90909090909091,Moderate
AVTNPL,33,33.33333333333333,-0.023186448782299363,26.363636363636363,Does NOT Follow
AWFIS,14,21.428571428571427,-0.5642096053732074,18.5,Does NOT Follow
AWHCL,39,28.205128205128204,-0.0443710831216656,21.82051282051282,Does NOT Follow
AWL,40,22.5,-0.030024877058069777,15.95,Does NOT Follow
AXISBANK,49,48.97959183673469,0.061389709347858146,20.714285714285715,Moderate
AXISCADES,41,56.09756097560976,0.6964936589905499,24.975609756097562,Follows SuperTrend
AXITA,15,33.33333333333333,1.1393986937388267,23.6,Moderate
AYMSYNTEX,32,34.375,0.297813686843581,29.59375,Moderate
AZAD,23,39.130434782608695,0.3325070749876686,21.52173913043478,Moderate
BAFNAPH,27,48.148148148148145,0.389610310071679,37.592592592592595,Follows SuperTrend
BAGFILMS,42,40.476190476190474,0.46464086985261543,23.214285714285715,Moderate
BAIDFIN,16,43.75,0.07853677786924051,24.8125,Moderate
BAJAJ-AUTO,38,44.73684210526316,0.23586008084843013,24.973684210526315,Moderate
BAJAJCON,32,43.75,0.18541393566736963,24.9375,Moderate
BAJAJELEC,31,29.03225806451613,-0.12162248610337467,29.0,Does NOT Follow
BAJAJFINSV,43,46.51162790697674,0.2849895778564435,22.46511627906977,Follows SuperTrend
BAJAJHCARE,28,28.57142857142857,-0.25654720306171364,26.321428571428573,Does NOT Follow
BAJAJHFL,13,15.384615384615385,-0.5367990402583769,18.307692307692307,Does NOT Follow
BAJAJHIND,47,40.42553191489361,0.4449487072884102,20.361702127659573,Moderate
BAJAJHLDNG,27,62.96296296296296,0.2551381704529052,36.2962962962963,Follows SuperTrend
BAJAJINDEF,7,42.857142857142854,2.065180556185424,18.428571428571427,Moderate
BAJEL,17,47.05882352941176,0.2479751028989423,24.705882352941178,Follows SuperTrend
BAJFINANCE,49,40.816326530612244,0.0987597781600742,20.020408163265305,Moderate
BALAJEE,8,37.5,-0.46541373617967396,31.5,Does NOT Follow
BALAJITELE,35,42.857142857142854,0.3197509463617938,28.2,Moderate
BALAMINES,40,32.5,-0.10198281681789656,21.45,Does NOT Follow
BALKRISHNA,38,31.57894736842105,0.37372150233606916,22.657894736842106,Moderate
BALKRISIND,40,30.0,-0.01672264466244411,22.4,Does NOT Follow
BALMLAWRIE,40,45.0,0.19697207018046647,19.25,Moderate
BALPHARMA,30,23.333333333333332,-0.1817337568049554,28.966666666666665,Does NOT Follow
BALRAMCHIN,42,33.33333333333333,0.21787377908809358,24.571428571428573,Moderate
BALUFORGE,14,35.714285714285715,1.547763411199127,27.714285714285715,Moderate
BANARBEADS,27,33.33333333333333,-0.5449198170168326,27.814814814814813,Does NOT Follow
BANARISUG,24,45.83333333333333,0.19985792648452305,33.875,Follows SuperTrend
BANCOINDIA,43,44.18604651162791,0.31554249749102947,26.0,Moderate
BANDHANBNK,48,31.25,-0.2669184971480504,17.354166666666668,Does NOT Follow
BANG,34,44.11764705882353,0.23455102957246488,28.61764705882353,Moderate
BANKBARODA,47,57.446808510638306,0.3456575101001911,18.872340425531913,Follows SuperTrend
BANKINDIA,50,42.0,0.34895772015637827,20.26,Moderate
BANSALWIRE,10,30.0,-0.5730159767013652,25.9,Does NOT Follow
BANSWRAS,28,46.42857142857143,0.33348184340220755,32.17857142857143,Follows SuperTrend
BASF,32,34.375,0.2813898235528902,35.84375,Moderate
BASML,31,41.935483870967744,-0.24407527631241055,28.161290322580644,Does NOT Follow
BATAINDIA,39,35.8974358974359,-0.14589431969212874,21.615384615384617,Does NOT Follow
BAYERCROP,31,41.935483870967744,0.08357040149863826,35.54838709677419,Moderate
BBL,36,38.88888888888889,0.09713296364838087,25.25,Moderate
BBOX,29,37.93103448275862,0.320865609435244,40.310344827586206,Moderate
BBTC,37,40.54054054054054,0.06681999246982606,22.216216216216218,Moderate
BBTCL,44,38.63636363636363,0.33509645053445425,20.931818181818183,Moderate
BCG,48,47.91666666666667,1.0929113068947007,21.604166666666668,Follows SuperTrend
BCLIND,43,32.55813953488372,0.08329619020886447,22.697674418604652,Moderate
BCONCEPTS,51,39.21568627450981,0.41782085126158486,20.764705882352942,Moderate
BDL,45,37.77777777777778,0.3406190604035977,20.755555555555556,Moderate
BECTORFOOD,38,36.84210526315789,0.08401477866456752,25.736842105263158,Moderate
BEDMUTHA,29,41.37931034482759,0.44479086971843174,30.93103448275862,Moderate
BEL,46,47.82608695652174,0.3278156978520901,23.456521739130434,Follows SuperTrend
BEML,46,45.65217391304348,0.17826504261637943,17.891304347826086,Follows SuperTrend
BEPL,40,32.5,0.028181201379102072,23.2,Moderate
BERGEPAINT,41,26.82926829268293,-0.2059951289921167,20.78048780487805,Does NOT Follow
BESTAGRO,29,34.48275862068966,0.3986948691343377,40.758620689655174,Moderate
BFINVEST,36,22.22222222222222,,23.63888888888889,Moderate
BFUTILITIE,37,32.432432432432435,0.28354256991861004,24.35135135135135,Moderate
BGRENERGY,48,56.25,0.9289333416246379,20.770833333333332,Follows SuperTrend
BHAGCHEM,25,36.0,0.09595330092136223,29.88,Moderate
BHAGERIA,33,42.42424242424242,0.13766076639241454,24.96969696969697,Moderate
BHAGYANGR,31,32.25806451612903,-0.23738150866057728,34.58064516129032,Does NOT Follow
BHANDARI,38,44.73684210526316,0.43489920925969483,25.026315789473685,Moderate
BHARATFORG,42,42.857142857142854,0.20450928522536937,23.904761904761905,Moderate
BHARATGEAR,41,24.390243902439025,-0.19207201036680088,24.463414634146343,Does NOT Follow
BHARATRAS,41,31.70731707317073,-0.7627841005385583,23.804878048780488,Does NOT Follow
BHARATSE,5,60.0,2.7406681432375795,39.0,Follows SuperTrend
BHARATWIRE,42,47.61904761904761,0.2001921450018429,25.404761904761905,Follows SuperTrend
BHARTIARTL,42,45.23809523809524,0.15087133759471016,24.047619047619047,Follows SuperTrend
BHARTIHEXA,13,46.15384615384615,0.1464807611061496,36.07692307692308,Moderate
BHEL,50,46.0,0.2791460970255055,17.74,Follows SuperTrend
BIGBLOC,38,42.10526315789473,0.5668517113859235,25.07894736842105,Moderate
BIKAJI,18,50.0,0.38806002646020743,40.111111111111114,Follows SuperTrend
BIL,37,37.83783783783784,0.376446159049568,28.756756756756758,Moderate
BILVYAPAR,19,52.63157894736842,2.184143474777098,22.473684210526315,Follows SuperTrend
BIOCON,49,30.612244897959183,-0.4524024044527615,16.3265306122449,Does NOT Follow
BIOFILCHEM,29,41.37931034482759,-0.020195193236856923,27.75862068965517,Does NOT Follow
BIRLACABLE,30,43.333333333333336,0.5413591381475225,26.733333333333334,Moderate
BIRLACORPN,34,44.11764705882353,0.10765294225668365,24.61764705882353,Moderate
BIRLAMONEY,27,44.44444444444444,0.37607159751153696,38.44444444444444,Moderate
BIRLANU,6,50.0,-0.05860988973236014,19.0,Does NOT Follow
BLACKBUCK,8,25.0,0.7891648220089691,25.75,Moderate
BLAL,18,38.88888888888889,0.32889139927791367,26.38888888888889,Moderate
BLBLIMITED,37,40.54054054054054,0.7639557629674392,23.945945945945947,Moderate
BLISSGVS,37,32.432432432432435,0.006347834221443582,26.43243243243243,Moderate
BLKASHYAP,34,50.0,0.44125622302247325,29.58823529411765,Follows SuperTrend
BLS,34,55.88235294117647,0.47971766626063905,34.470588235294116,Follows SuperTrend
BLSE,12,33.33333333333333,-0.18716406116615836,28.416666666666668,Does NOT Follow
BLUECHIP,37,51.35135135135135,1.678969151039312,24.56756756756757,Follows SuperTrend
BLUECOAST,27,48.148148148148145,1.4098754591802893,32.148148148148145,Follows SuperTrend
BLUEDART,30,53.333333333333336,0.2650886876316749,32.13333333333333,Follows SuperTrend
BLUEJET,20,40.0,-0.14916157021045173,19.3,Does NOT Follow
BLUESTARCO,31,61.29032258064516,0.29624393378405633,36.45161290322581,Follows SuperTrend
BLUSPRING,5,0.0,-0.9608745562512911,26.8,Does NOT Follow
BODALCHEM,36,33.33333333333333,-0.1197559326951827,21.833333333333332,Does NOT Follow
BOMDYEING,44,27.27272727272727,-0.12964482804405653,20.90909090909091,Does NOT Follow
BOROLTD,35,31.428571428571427,-0.13288145771537652,22.114285714285714,Does NOT Follow
BORORENEW,41,26.82926829268293,0.07020256800398994,27.170731707317074,Moderate
BOROSCI,13,15.384615384615385,-0.6459264286942696,28.53846153846154,Does NOT Follow
BOSCHLTD,33,57.57575757575758,0.3472631244078299,25.90909090909091,Follows SuperTrend
BPCL,45,44.44444444444444,0.08581952431639017,17.933333333333334,Moderate
BPL,42,40.476190476190474,0.7396953228210588,23.30952380952381,Moderate
BRIGADE,38,36.84210526315789,0.1512782603395968,27.05263157894737,Moderate
BRITANNIA,39,51.28205128205128,0.21306388079209926,26.46153846153846,Follows SuperTrend
BRNL,32,31.25,-0.00011426911583301003,23.25,Does NOT Follow
BROOKS,47,27.659574468085108,0.03260572936058215,20.72340425531915,Moderate
BSL,34,50.0,0.30844481835961735,28.323529411764707,Follows SuperTrend
BSOFT,42,35.714285714285715,0.30126012759547316,23.095238095238095,Moderate
BTML,48,50.0,0.6133862197084612,21.208333333333332,Follows SuperTrend
BUTTERFLY,31,38.70967741935484,-0.11537304147294414,33.354838709677416,Does NOT Follow
BVCL,22,63.63636363636363,0.5801758298451447,31.136363636363637,Follows SuperTrend
BYKE,32,46.875,0.17454661682482597,33.875,Follows SuperTrend
CALSOFT,28,53.57142857142857,0.5556987050343092,33.964285714285715,Follows SuperTrend
CAMLINFINE,44,27.27272727272727,-0.009795054061813357,23.931818181818183,Does NOT Follow
CAMPUS,26,30.76923076923077,0.21155705558345161,28.115384615384617,Moderate
CAMS,38,36.84210526315789,0.20112806332053834,24.105263157894736,Moderate
CANBK,50,48.0,0.282251264974253,17.84,Follows SuperTrend
CANFINHOME,45,37.77777777777778,0.051262373024943964,19.711111111111112,Moderate
CANTABIL,26,57.692307692307686,0.4412554683319705,32.38461538461539,Follows SuperTrend
CAPACITE,29,37.93103448275862,0.28620647223368634,33.93103448275862,Moderate
CAPITALSFB,11,27.27272727272727,-0.5857265474134578,29.818181818181817,Does NOT Follow
CAPLIPOINT,45,37.77777777777778,0.11487495229342204,23.266666666666666,Moderate
CAPTRUST,33,33.33333333333333,-0.6471106388858114,28.21212121212121,Does NOT Follow
CARBORUNIV,29,34.48275862068966,0.24277305878619537,35.172413793103445,Moderate
CARERATING,35,34.285714285714285,0.14298735228382609,31.685714285714287,Moderate
CARRARO,15,26.666666666666668,-0.2727838866767467,16.466666666666665,Does NOT Follow
CARTRADE,36,36.11111111111111,0.00330968674200105,23.63888888888889,Moderate
CARYSIL,43,32.55813953488372,0.23911843776851915,21.6046511627907,Moderate
CASTROLIND,40,47.5,0.08251633113784385,23.025,Moderate
CCCL,32,53.125,1.6402117064486172,36.90625,Follows SuperTrend
CCHHL,26,53.84615384615385,0.3318918423375452,28.692307692307693,Follows SuperTrend
CCL,33,57.57575757575758,0.2670917918641911,34.121212121212125,Follows SuperTrend
CEATLTD,31,35.483870967741936,0.2024869492599748,26.741935483870968,Moderate
CEIGALL,13,38.46153846153847,-0.22596504641737014,16.46153846153846,Does NOT Follow
CELEBRITY,27,25.925925925925924,-0.2948873992302248,26.296296296296298,Does NOT Follow
CELLO,14,28.57142857142857,-0.24753760326328555,32.42857142857143,Does NOT Follow
CENTENKA,34,29.411764705882355,0.19751420093732364,21.852941176470587,Moderate
CENTEXT,37,40.54054054054054,0.20962544975124953,28.89189189189189,Moderate
CENTRALBK,46,36.95652173913043,0.15123776314396076,19.58695652173913,Moderate
CENTRUM,30,33.33333333333333,0.08562413944382263,31.066666666666666,Moderate
CENTUM,38,39.473684210526315,0.10127845014447101,29.105263157894736,Moderate
CENTURYPLY,25,48.0,0.25982210791249893,44.68,Follows SuperTrend
CERA,31,38.70967741935484,0.22340878787783103,30.967741935483872,Moderate
CEREBRAINT,36,41.66666666666667,0.48359314249464247,19.555555555555557,Moderate
CESC,36,44.44444444444444,0.15612203060352203,24.666666666666668,Moderate
CEWATER,9,33.33333333333333,-0.3220223732593678,25.11111111111111,Does NOT Follow
CGCL,29,24.137931034482758,,37.86206896551724,Moderate
CGPOWER,43,44.18604651162791,0.32695833615348846,28.0,Moderate
CHALET,28,46.42857142857143,0.20796030138660426,42.964285714285715,Follows SuperTrend
CHAMBLFERT,46,43.47826086956522,0.14734798179942876,18.543478260869566,Moderate
CHEMBOND,33,30.303030303030305,-0.3253512228318086,28.393939393939394,Does NOT Follow
CHEMBONDCH,5,0.0,-0.9483788779927457,15.2,Does NOT Follow
CHEMCON,34,38.23529411764706,-0.11604519635542376,20.294117647058822,Does NOT Follow
CHEMFAB,42,23.809523809523807,0.054090258786894996,23.166666666666668,Moderate
CHEMPLASTS,25,40.0,-0.023445104079120482,26.44,Does NOT Follow
