Symbol,Trades,Accuracy,Annual_Return,Avg_Holding_Days,Category
PFS,8,37.5,-0.06284082318884132,205.875,Does NOT Follow
PGEL,5,40.0,0.3736764660872365,142.4,Moderate
PIDILITIND,6,33.33333333333333,-0.061601536569236615,170.0,Does NOT Follow
PIGL,18,50.0,1.0567698462609258,61.27777777777778,Follows SuperTrend
PIIND,5,20.0,-0.2659922827389186,160.0,Does NOT Follow
PNB,9,44.44444444444444,0.409483497059022,74.77777777777777,Moderate
PNBGILTS,9,22.22222222222222,-0.29836269398963855,115.33333333333333,Does NOT Follow
PNBHOUSING,5,60.0,0.12545061063526575,249.8,Moderate
POLYCAB,5,80.0,0.2652838428541673,215.8,Follows SuperTrend
POLYPLEX,8,37.5,0.00907392620687375,142.875,Moderate
POONAWALLA,5,60.0,0.03561148666795533,221.0,Moderate
PPAP,6,16.666666666666664,-0.3136533572090535,182.66666666666666,Does NOT Follow
PRAKASH,5,20.0,0.2766863219534397,195.4,Moderate
PRAKASHSTL,6,50.0,0.6565985593644257,122.33333333333333,Follows SuperTrend
PRINCEPIPE,5,60.0,0.16874136763811198,114.2,Follows SuperTrend
PRIVISCL,5,60.0,0.4495386880686234,224.2,Follows SuperTrend
PSB,5,20.0,0.053038284428094995,219.4,Moderate
PTC,6,50.0,0.12593504367129427,107.5,Moderate
PUNJABCHEM,6,33.33333333333333,0.04105460789938453,140.83333333333334,Moderate
PURVA,5,20.0,-0.2367249751750079,217.2,Does NOT Follow
RADAAN,10,70.0,1.7643384893090182,37.7,Follows SuperTrend
RAILTEL,6,33.33333333333333,0.24115407050496862,184.33333333333334,Moderate
RAIN,9,33.33333333333333,-0.21486030915393828,101.66666666666667,Does NOT Follow
RAJESHEXPO,5,40.0,-0.32128399426223564,89.8,Does NOT Follow
RAJRATAN,5,40.0,0.21107213214921527,235.8,Moderate
RALLIS,5,80.0,0.19930191904412542,117.0,Follows SuperTrend
RAMCOSYS,7,28.57142857142857,-0.2800304072725982,170.71428571428572,Does NOT Follow
RAYMOND,5,40.0,0.2418164581692901,253.4,Moderate
RBLBANK,7,28.57142857142857,0.17144222216483018,141.14285714285714,Moderate
RCF,7,28.57142857142857,-0.33743085989786925,130.71428571428572,Does NOT Follow
RCOM,12,75.0,0.3292938426459626,43.5,Follows SuperTrend
RECLTD,7,57.14285714285714,0.3664410496050581,125.57142857142857,Follows SuperTrend
REDINGTON,5,40.0,0.022763334740905528,154.4,Moderate
REGENCERAM,12,50.0,4.086457461015204,56.416666666666664,Follows SuperTrend
RELAXO,5,20.0,-0.22423449826062325,150.6,Does NOT Follow
RELIABLE,28,42.857142857142854,0.7117207485994939,25.964285714285715,Moderate
RELIANCE,9,44.44444444444444,-0.014594389066399982,107.0,Does NOT Follow
RESPONIND,5,20.0,-0.18913649981507308,272.0,Does NOT Follow
RHFL,6,66.66666666666666,0.31748845997972186,172.0,Follows SuperTrend
RIIL,6,66.66666666666666,0.044522665988524945,136.5,Moderate
RITES,6,33.33333333333333,-0.4867296632004319,103.16666666666667,Does NOT Follow
RKDL,6,66.66666666666666,0.47460864437463957,157.16666666666666,Follows SuperTrend
RKFORGE,5,40.0,0.345165246639517,216.2,Moderate
RMDRIP,20,45.0,0.7735136119862669,55.4,Moderate
RML,9,44.44444444444444,-0.007884363412171469,126.22222222222223,Does NOT Follow
ROHLTD,5,20.0,0.040034407566065244,82.8,Moderate
ROUTE,7,28.57142857142857,-0.30990759725035544,125.14285714285714,Does NOT Follow
RSSOFTWARE,6,50.0,0.7780886473061659,140.66666666666666,Follows SuperTrend
RTNINDIA,7,28.57142857142857,-0.23096626005706022,137.85714285714286,Does NOT Follow
RUPA,5,20.0,-0.419405173798283,87.0,Does NOT Follow
RVNL,5,40.0,0.7153813537231108,234.0,Moderate
S&SPOWER,8,87.5,0.8231920327085109,118.875,Follows SuperTrend
SABEVENTS,13,61.53846153846154,0.8668681677793821,66.0,Follows SuperTrend
SABTNL,17,41.17647058823529,2.91429257029469,47.11764705882353,Moderate
SAIL,8,62.5,-0.21482486312981386,72.875,Does NOT Follow
SAKUMA,5,60.0,0.03572233932563118,156.8,Moderate
SALZERELEC,7,57.14285714285714,0.22286887768540442,170.42857142857142,Follows SuperTrend
SAMMAANCAP,8,50.0,0.007891806771366028,101.625,Moderate
SANDESH,6,33.33333333333333,-0.27860310995630233,134.66666666666666,Does NOT Follow
SANGHIIND,6,66.66666666666666,0.13072462706172905,145.33333333333334,Moderate
SANOFI,6,16.666666666666664,-0.18249951165510614,204.5,Does NOT Follow
SANWARIA,9,66.66666666666666,2.5217935168841152,21.0,Follows SuperTrend
SARVESHWAR,7,57.14285714285714,0.9087841298815786,152.57142857142858,Follows SuperTrend
SASKEN,5,60.0,0.03306557094033136,137.6,Moderate
SATIA,5,20.0,-0.23699144114767334,117.2,Does NOT Follow
SBICARD,6,33.33333333333333,-0.14253448810877922,141.66666666666666,Does NOT Follow
SBIN,7,57.14285714285714,0.10353209772660255,135.71428571428572,Moderate
SCI,7,42.857142857142854,0.2796907661206851,112.28571428571429,Moderate
SELMC,5,80.0,261.87110508174226,68.8,Follows SuperTrend
SETUINFRA,8,87.5,0.7087034993404562,71.5,Follows SuperTrend
SEYAIND,13,53.84615384615385,0.5533323674183466,36.84615384615385,Follows SuperTrend
SHAKTIPUMP,5,20.0,0.78467023178949,291.2,Moderate
SHANKARA,5,40.0,-0.5493640916471991,180.0,Does NOT Follow
SHANTIGEAR,5,40.0,0.16817342385955225,209.8,Moderate
SHARDAMOTR,5,40.0,-0.10926920103924687,193.2,Does NOT Follow
SHREDIGCEM,6,33.33333333333333,0.09044802133071883,185.5,Moderate
SHREEPUSHK,5,60.0,0.0015867421216351207,209.4,Moderate
SHRIRAMFIN,7,42.857142857142854,0.2651710257421245,144.57142857142858,Moderate
SHRIRAMPPS,5,0.0,-0.5207312937035311,177.8,Does NOT Follow
SHYAMMETL,5,60.0,0.28769537195944217,163.0,Follows SuperTrend
SHYAMTEL,7,57.14285714285714,0.38835787044875714,112.0,Follows SuperTrend
SIEMENS,6,50.0,0.3652228096411423,81.33333333333333,Follows SuperTrend
SIGACHI,5,40.0,0.29011540100371747,200.2,Moderate
SIGMA,14,57.14285714285714,0.49110230339271443,92.64285714285714,Follows SuperTrend
SILVERTUC,11,18.181818181818183,0.23950715712084802,118.18181818181819,Moderate
SITINET,5,60.0,-0.01716354648662144,113.2,Does NOT Follow
SIYSIL,6,33.33333333333333,0.0336246951442456,115.66666666666667,Moderate
SJVN,7,42.857142857142854,0.21665026259360554,105.0,Moderate
SMSPHARMA,6,50.0,0.07156663696030585,139.0,Moderate
SNOWMAN,7,42.857142857142854,-0.03550254180117307,130.28571428571428,Does NOT Follow
SOFTTECH,8,62.5,0.4203592469178212,26.75,Follows SuperTrend
SOLARA,7,42.857142857142854,-0.12489371245649938,132.42857142857142,Does NOT Follow
SOLARINDS,5,60.0,0.32354237691861165,224.0,Follows SuperTrend
SOMICONVEY,7,57.14285714285714,0.2373357399381557,136.0,Follows SuperTrend
SONATSOFTW,6,16.666666666666664,0.07608397649183796,192.5,Moderate
SOUTHBANK,6,50.0,0.33231344628812387,180.0,Follows SuperTrend
SPARC,7,28.57142857142857,-0.7894178607833681,165.85714285714286,Does NOT Follow
SPECTRUM,16,56.25,0.7191564998400086,85.3125,Follows SuperTrend
SPORTKING,6,50.0,0.10240320220194032,117.66666666666667,Moderate
SRF,5,60.0,0.13554977634417065,208.4,Moderate
STARCEMENT,5,40.0,0.12350185470519692,204.2,Moderate
STCINDIA,5,20.0,-0.1914277180049596,254.4,Does NOT Follow
STLTECH,7,14.285714285714285,-0.6860533675537475,113.85714285714286,Does NOT Follow
SUBEXLTD,6,33.33333333333333,-0.4432015154677461,67.66666666666667,Does NOT Follow
SUMEETINDS,8,75.0,0.25356705636082166,127.125,Follows SuperTrend
SUNFLAG,8,62.5,0.19882085686151552,103.125,Follows SuperTrend
SUPERHOUSE,6,33.33333333333333,-0.2386224188328755,99.16666666666667,Does NOT Follow
SUPREMEINF,7,100.0,0.3707091261234654,190.57142857142858,Follows SuperTrend
SURAJEST,5,20.0,-0.6932709826737254,80.0,Does NOT Follow
SURYAROSNI,5,40.0,0.18318340604102668,196.2,Moderate
SURYODAY,5,40.0,-0.028734544781143123,214.2,Does NOT Follow
SUVIDHAA,5,40.0,0.14525532533747643,113.0,Moderate
SVPGLOB,5,0.0,,101.6,Moderate
SWARAJENG,6,33.33333333333333,0.13137904624749885,140.16666666666666,Moderate
SWELECTES,7,42.857142857142854,0.224515991045533,179.0,Moderate
TAKE,5,0.0,,217.8,Moderate
TALBROAUTO,5,60.0,0.24599534622111952,157.0,Follows SuperTrend
TARAPUR,13,46.15384615384615,1.0334930667829254,66.76923076923077,Follows SuperTrend
TATACHEM,7,14.285714285714285,-0.4883898942199857,158.71428571428572,Does NOT Follow
TATAELXSI,7,14.285714285714285,-0.15055780700167143,111.14285714285714,Does NOT Follow
TATAPOWER,8,37.5,0.33597846991095937,89.0,Moderate
TATASTEEL,10,60.0,0.059837815350645585,71.3,Moderate
TATVA,7,57.14285714285714,-0.07589046105342179,132.0,Does NOT Follow
TCIFINANCE,21,28.57142857142857,0.6253934101920415,52.57142857142857,Moderate
TCS,8,25.0,-0.00991256937485041,86.625,Does NOT Follow
TECHNOE,5,60.0,0.3487267995536907,187.6,Follows SuperTrend
TECILCHEM,9,55.55555555555556,0.3361023473830378,53.666666666666664,Follows SuperTrend
TIIL,5,40.0,0.02446069591331801,131.0,Moderate
TNPETRO,5,40.0,-0.13750445549899148,112.4,Does NOT Follow
TNPL,6,50.0,0.15466609068626558,152.0,Follows SuperTrend
TORNTPOWER,5,40.0,0.42555406333410417,232.6,Moderate
TRACXN,5,20.0,-0.6390288983892739,126.4,Does NOT Follow
TRF,6,50.0,0.4450776434055346,103.5,Follows SuperTrend
TRIDENT,7,14.285714285714285,-0.6516990960730494,85.28571428571429,Does NOT Follow
TRIVENI,5,20.0,-0.22450230858234843,174.8,Does NOT Follow
TTML,6,33.33333333333333,0.6763804090335193,202.66666666666666,Moderate
TVTODAY,6,0.0,-0.5338094194201138,90.66666666666667,Does NOT Follow
TVVISION,11,36.36363636363637,1.3853230466484154,73.0,Moderate
UCOBANK,6,16.666666666666664,0.3628721682400531,118.83333333333333,Moderate
UFLEX,5,40.0,0.07680201173720658,174.8,Moderate
UJJIVANSFB,7,42.857142857142854,0.44091891430216656,162.14285714285714,Moderate
UNIDT,6,0.0,-0.5850241732970282,140.33333333333334,Does NOT Follow
UPL,7,28.57142857142857,-0.24521171710698275,78.28571428571429,Does NOT Follow
URAVIDEF,12,41.66666666666667,0.4817856238590499,102.58333333333333,Moderate
VADILALIND,5,80.0,0.4925551819565934,212.8,Follows SuperTrend
VAKRANGEE,5,0.0,,288.6,Moderate
VBL,6,66.66666666666666,0.3448491644317613,229.5,Follows SuperTrend
VEDL,9,33.33333333333333,0.20817661886566685,86.11111111111111,Moderate
VENKEYS,8,12.5,-0.00305773986073965,105.5,Does NOT Follow
VENUSPIPES,5,60.0,0.5771007153068075,171.0,Follows SuperTrend
VENUSREM,6,66.66666666666666,0.3953353082497284,67.33333333333333,Follows SuperTrend
VETO,6,0.0,-0.2745325868201114,174.0,Does NOT Follow
VHLTD,7,71.42857142857143,0.9252582268167291,59.714285714285715,Follows SuperTrend
VIKASECO,6,16.666666666666664,,181.83333333333334,Moderate
VIKASLIFE,7,14.285714285714285,-0.24515116265786396,133.28571428571428,Does NOT Follow
VIMTALABS,5,100.0,0.36375401162724597,270.0,Follows SuperTrend
VINNY,11,45.45454545454545,0.31059111118820715,111.54545454545455,Follows SuperTrend
VINYLINDIA,5,20.0,-0.04470936591271313,267.2,Does NOT Follow
VISASTEEL,9,77.77777777777779,0.9421110229228395,59.111111111111114,Follows SuperTrend
VISHWARAJ,5,0.0,-0.41041909284731437,150.0,Does NOT Follow
VIVIMEDLAB,5,0.0,-0.518799754657183,98.6,Does NOT Follow
VOLTAMP,6,33.33333333333333,0.3375114527294494,139.0,Moderate
VOLTAS,9,55.55555555555556,0.07864753082438303,86.33333333333333,Moderate
WEL,13,38.46153846153847,0.7391635792946507,103.0,Moderate
WEWIN,12,66.66666666666666,0.7364296793910774,77.58333333333333,Follows SuperTrend
WIPRO,8,37.5,-0.05621537714329905,100.75,Does NOT Follow
WOCKPHARMA,8,25.0,0.421950064716466,156.25,Moderate
XCHANGING,7,28.57142857142857,-0.22793789092744388,134.14285714285714,Does NOT Follow
YESBANK,10,40.0,-0.015131162630292017,106.4,Does NOT Follow
ZEEL,7,28.57142857142857,-0.3332543027298157,164.28571428571428,Does NOT Follow
ZENITHSTL,6,50.0,0.775304268961382,243.16666666666666,Follows SuperTrend
